schema_version,word_id,base_en,pos,difficulty,created_utc,en_word,zh_word,zh_tr,ja_word,ja_tr,es_word,fr_word
,,specifically,,,,,,,,,,
,,speech,,,,,,,,,,
,,speed,,,,,,,,,,
,,spell,,,,,,,,,,
,,spelling,,,,,,,,,,
,,spend,,,,,,,,,,
,,spending,,,,,,,,,,
,,spicy,,,,,,,,,,
,,spider,,,,,,,,,,
,,spirit,,,,,,,,,,
,,spiritual,,,,,,,,,,
,,split,,,,,,,,,,
,,spoken,,,,,,,,,,
,,sponsor,,,,,,,,,,
,,spoon,,,,,,,,,,
,,sport,,,,,,,,,,
,,spot,,,,,,,,,,
,,spread,,,,,,,,,,
,,spring,,,,,,,,,,
,,square,,,,,,,,,,
,,stable,,,,,,,,,,
,,stadium,,,,,,,,,,
,,staff,,,,,,,,,,
,,stage,,,,,,,,,,
,,stair,,,,,,,,,,
,,stamp,,,,,,,,,,
,,stand,,,,,,,,,,
,,standard,,,,,,,,,,
,,star,,,,,,,,,,
,,stare,,,,,,,,,,
,,start,,,,,,,,,,
,,state,,,,,,,,,,
,,statement,,,,,,,,,,
,,station,,,,,,,,,,
,,statistic,,,,,,,,,,
,,statue,,,,,,,,,,
,,status,,,,,,,,,,
,,stay,,,,,,,,,,
,,steady,,,,,,,,,,
,,steal,,,,,,,,,,
,,steel,,,,,,,,,,
,,steep,,,,,,,,,,
,,step,,,,,,,,,,
,,stick,,,,,,,,,,
,,sticky,,,,,,,,,,
,,stiff,,,,,,,,,,
,,still,,,,,,,,,,
,,stock,,,,,,,,,,
,,stomach,,,,,,,,,,
,,stone,,,,,,,,,,
,,stop,,,,,,,,,,
,,store,,,,,,,,,,
,,storm,,,,,,,,,,
,,story,,,,,,,,,,
,,straight,,,,,,,,,,
,,strange,,,,,,,,,,
,,stranger,,,,,,,,,,
,,strategy,,,,,,,,,,
,,stream,,,,,,,,,,
,,street,,,,,,,,,,
,,strength,,,,,,,,,,
,,stress,,,,,,,,,,
,,stretch,,,,,,,,,,
,,strict,,,,,,,,,,
,,strike,,,,,,,,,,
,,string,,,,,,,,,,
,,strong,,,,,,,,,,
,,strongly,,,,,,,,,,
,,structure,,,,,,,,,,
,,struggle,,,,,,,,,,
,,student,,,,,,,,,,
,,studio,,,,,,,,,,
,,study,,,,,,,,,,
,,stuff,,,,,,,,,,
,,stupid,,,,,,,,,,
,,style,,,,,,,,,,
,,subject,,,,,,,,,,
,,sublist,,,,,,,,,,
,,submit,,,,,,,,,,
,,substance,,,,,,,,,,
,,succeed,,,,,,,,,,
,,success,,,,,,,,,,
,,successful,,,,,,,,,,
,,successfully,,,,,,,,,,
,,such,,,,,,,,,,
,,sudden,,,,,,,,,,
,,suddenly,,,,,,,,,,
,,suffer,,,,,,,,,,
,,sugar,,,,,,,,,,
,,suggest,,,,,,,,,,
,,suggestion,,,,,,,,,,
,,suit,,,,,,,,,,
,,suitable,,,,,,,,,,
,,sum,,,,,,,,,,
,,summarize,,,,,,,,,,
,,summary,,,,,,,,,,
,,summer,,,,,,,,,,
,,sun,,,,,,,,,,
,,Sunday,,,,,,,,,,
,,supermarket,,,,,,,,,,
,,supply,,,,,,,,,,
,,support,,,,,,,,,,
,,supporter,,,,,,,,,,
,,suppose,,,,,,,,,,
,,sure,,,,,,,,,,
,,surely,,,,,,,,,,
,,surface,,,,,,,,,,
,,surgery,,,,,,,,,,
,,surprise,,,,,,,,,,
,,surprised,,,,,,,,,,
,,surprising,,,,,,,,,,
,,surround,,,,,,,,,,
,,surrounding,,,,,,,,,,
,,survey,,,,,,,,,,
,,survive,,,,,,,,,,
,,suspect,,,,,,,,,,
,,swear,,,,,,,,,,
,,sweater,,,,,,,,,,
,,sweep,,,,,,,,,,
,,sweet,,,,,,,,,,
,,swim,,,,,,,,,,
,,swimming,,,,,,,,,,
,,switch,,,,,,,,,,
,,symbol,,,,,,,,,,
,,sympathy,,,,,,,,,,
,,symptom,,,,,,,,,,
,,system,,,,,,,,,,
,,t-shirt,,,,,,,,,,
,,table,,,,,,,,,,
,,tablet,,,,,,,,,,
,,tail,,,,,,,,,,
,,take,,,,,,,,,,
,,tale,,,,,,,,,,
,,talent,,,,,,,,,,
,,talented,,,,,,,,,,
,,talk,,,,,,,,,,
,,tall,,,,,,,,,,
,,tank,,,,,,,,,,
,,tape,,,,,,,,,,
,,target,,,,,,,,,,
,,task,,,,,,,,,,
,,taste,,,,,,,,,,
,,tax,,,,,,,,,,
,,taxi,,,,,,,,,,
,,tea,,,,,,,,,,
,,teach,,,,,,,,,,
,,teacher,,,,,,,,,,
,,teaching,,,,,,,,,,
,,team,,,,,,,,,,
,,tear,,,,,,,,,,
,,technical,,,,,,,,,,
,,technique,,,,,,,,,,
,,technology,,,,,,,,,,
,,teenage,,,,,,,,,,
,,teenager,,,,,,,,,,
,,telephone,,,,,,,,,,
,,television,,,,,,,,,,
,,tell,,,,,,,,,,
,,temperature,,,,,,,,,,
,,temporary,,,,,,,,,,
,,ten,,,,,,,,,,
,,tend,,,,,,,,,,
,,tennis,,,,,,,,,,
,,tent,,,,,,,,,,
,,term,,,,,,,,,,
,,terrible,,,,,,,,,,
,,test,,,,,,,,,,
,,text,,,,,,,,,,
,,than,,,,,,,,,,
,,thank,,,,,,,,,,
,,thanks,,,,,,,,,,
,,that,,,,,,,,,,
,,the,,,,,,,,,,
,,theatre,,,,,,,,,,
,,their,,,,,,,,,,
,,theirs,,,,,,,,,,
,,them,,,,,,,,,,
,,theme,,,,,,,,,,
,,themselves,,,,,,,,,,
,,then,,,,,,,,,,
,,theory,,,,,,,,,,
,,therapy,,,,,,,,,,
,,there,,,,,,,,,,
,,therefore,,,,,,,,,,
,,they,,,,,,,,,,
,,thick,,,,,,,,,,
,,thief,,,,,,,,,,
,,thin,,,,,,,,,,
,,thing,,,,,,,,,,
,,think,,,,,,,,,,
,,thinking,,,,,,,,,,
,,third,,,,,,,,,,
,,thirsty,,,,,,,,,,
,,thirteen,,,,,,,,,,
,,thirty,,,,,,,,,,
,,this,,,,,,,,,,
,,though,,,,,,,,,,
,,thought,,,,,,,,,,
,,thousand,,,,,,,,,,
,,threat,,,,,,,,,,
,,threaten,,,,,,,,,,
,,three,,,,,,,,,,
,,throat,,,,,,,,,,
,,through,,,,,,,,,,
,,throughout,,,,,,,,,,
,,throw,,,,,,,,,,
,,Thursday,,,,,,,,,,
,,thus,,,,,,,,,,
,,ticket,,,,,,,,,,
,,tidy,,,,,,,,,,
,,tie,,,,,,,,,,
,,tight,,,,,,,,,,
,,till,,,,,,,,,,
,,time,,,,,,,,,,
,,tin,,,,,,,,,,
,,tiny,,,,,,,,,,
,,tip,,,,,,,,,,
,,tired,,,,,,,,,,
,,title,,,,,,,,,,
,,to,,,,,,,,,,
,,today,,,,,,,,,,
,,toe,,,,,,,,,,
,,together,,,,,,,,,,
,,toilet,,,,,,,,,,
,,tomato,,,,,,,,,,
,,tomorrow,,,,,,,,,,
,,tone,,,,,,,,,,
,,tongue,,,,,,,,,,
,,tonight,,,,,,,,,,
,,too,,,,,,,,,,
,,tool,,,,,,,,,,
,,tooth,,,,,,,,,,
,,top,,,,,,,,,,
,,topic,,,,,,,,,,
,,total,,,,,,,,,,
,,totally,,,,,,,,,,
,,touch,,,,,,,,,,
,,tough,,,,,,,,,,
,,tour,,,,,,,,,,
,,tourism,,,,,,,,,,
,,tourist,,,,,,,,,,
,,towards,,,,,,,,,,
,,towel,,,,,,,,,,
,,tower,,,,,,,,,,
,,town,,,,,,,,,,
,,toy,,,,,,,,,,
,,track,,,,,,,,,,
,,trade,,,,,,,,,,
,,tradition,,,,,,,,,,
,,traditional,,,,,,,,,,
,,traffic,,,,,,,,,,
,,train,,,,,,,,,,
,,trainer,,,,,,,,,,
,,training,,,,,,,,,,
,,transfer,,,,,,,,,,
,,transform,,,,,,,,,,
,,transition,,,,,,,,,,
,,translate,,,,,,,,,,
,,translation,,,,,,,,,,
,,transport,,,,,,,,,,
,,travel,,,,,,,,,,
,,traveler,,,,,,,,,,
,,treat,,,,,,,,,,
,,treatment,,,,,,,,,,
,,tree,,,,,,,,,,
,,trend,,,,,,,,,,
,,trial,,,,,,,,,,
,,trick,,,,,,,,,,
,,trip,,,,,,,,,,
,,tropical,,,,,,,,,,
,,trouble,,,,,,,,,,
,,trousers,,,,,,,,,,
,,truck,,,,,,,,,,
,,TRUE,,,,,,,,,,
,,truly,,,,,,,,,,
,,trust,,,,,,,,,,
,,truth,,,,,,,,,,
,,try,,,,,,,,,,
,,tube,,,,,,,,,,
,,Tuesday,,,,,,,,,,
,,tune,,,,,,,,,,
,,tunnel,,,,,,,,,,
,,turn,,,,,,,,,,
,,tv,,,,,,,,,,
,,twelve,,,,,,,,,,
,,twenty,,,,,,,,,,
,,twice,,,,,,,,,,
,,twin,,,,,,,,,,
,,two,,,,,,,,,,
,,type,,,,,,,,,,
,,typical,,,,,,,,,,
,,typically,,,,,,,,,,
,,tire,,,,,,,,,,
,,ugly,,,,,,,,,,
,,ultimately,,,,,,,,,,
,,umbrella,,,,,,,,,,
,,unable,,,,,,,,,,
,,uncle,,,,,,,,,,
,,uncomfortable,,,,,,,,,,
,,unconscious,,,,,,,,,,
,,under,,,,,,,,,,
,,underground,,,,,,,,,,
,,understand,,,,,,,,,,
,,understanding,,,,,,,,,,
,,underwear,,,,,,,,,,
,,unemployed,,,,,,,,,,
,,unemployment,,,,,,,,,,
,,unexpected,,,,,,,,,,
,,unfair,,,,,,,,,,
,,unfortunately,,,,,,,,,,
,,unhappy,,,,,,,,,,
,,uniform,,,,,,,,,,
,,union,,,,,,,,,,
,,unique,,,,,,,,,,
,,unit,,,,,,,,,,
,,united,,,,,,,,,,
,,universe,,,,,,,,,,
,,university,,,,,,,,,,
,,unknown,,,,,,,,,,
,,unless,,,,,,,,,,
,,unlike,,,,,,,,,,
,,unlikely,,,,,,,,,,
,,unnecessary,,,,,,,,,,
,,unpleasant,,,,,,,,,,
,,until,,,,,,,,,,
,,unusual,,,,,,,,,,
,,up,,,,,,,,,,
,,update,,,,,,,,,,
,,upon,,,,,,,,,,
,,upper,,,,,,,,,,
,,upset,,,,,,,,,,
,,upstairs,,,,,,,,,,
,,upwards,,,,,,,,,,
,,urban,,,,,,,,,,
,,urge,,,,,,,,,,
,,us,,,,,,,,,,
,,use,,,,,,,,,,
,,used,,,,,,,,,,
,,used to,,,,,,,,,,
,,useful,,,,,,,,,,
,,user,,,,,,,,,,
,,usual,,,,,,,,,,
,,usually,,,,,,,,,,
,,vacation,,,,,,,,,,
,,valley,,,,,,,,,,
,,valuable,,,,,,,,,,
,,value,,,,,,,,,,
,,van,,,,,,,,,,
,,variety,,,,,,,,,,
,,various,,,,,,,,,,
,,vary,,,,,,,,,,
,,vast,,,,,,,,,,
,,vegetable,,,,,,,,,,
,,vehicle,,,,,,,,,,
,,venue,,,,,,,,,,
,,version,,,,,,,,,,
,,very,,,,,,,,,,
,,via,,,,,,,,,,
,,victim,,,,,,,,,,
,,victory,,,,,,,,,,
,,video,,,,,,,,,,
,,view,,,,,,,,,,
,,viewer,,,,,,,,,,
,,village,,,,,,,,,,
,,violence,,,,,,,,,,
,,violent,,,,,,,,,,
,,virtual,,,,,,,,,,
,,virus,,,,,,,,,,
,,vision,,,,,,,,,,
,,visit,,,,,,,,,,
,,visitor,,,,,,,,,,
,,visual,,,,,,,,,,
,,vital,,,,,,,,,,
,,vitamin,,,,,,,,,,
,,voice,,,,,,,,,,
,,volume,,,,,,,,,,
,,volunteer,,,,,,,,,,
,,vote,,,,,,,,,,
,,wage,,,,,,,,,,
,,wait,,,,,,,,,,
,,waiter,,,,,,,,,,
,,wake,,,,,,,,,,
,,walk,,,,,,,,,,
,,wall,,,,,,,,,,
,,want,,,,,,,,,,
,,war,,,,,,,,,,
,,warm,,,,,,,,,,
,,warn,,,,,,,,,,
,,warning,,,,,,,,,,
,,wash,,,,,,,,,,
,,washing,,,,,,,,,,
,,waste,,,,,,,,,,
,,watch,,,,,,,,,,
,,water,,,,,,,,,,
,,wave,,,,,,,,,,
,,way,,,,,,,,,,
,,we,,,,,,,,,,
,,weak,,,,,,,,,,
,,weakness,,,,,,,,,,
,,wealth,,,,,,,,,,
,,wealthy,,,,,,,,,,
,,weapon,,,,,,,,,,
,,wear,,,,,,,,,,
,,weather,,,,,,,,,,
,,web,,,,,,,,,,
,,website,,,,,,,,,,
,,wedding,,,,,,,,,,
,,Wednesday,,,,,,,,,,
,,week,,,,,,,,,,
,,weekend,,,,,,,,,,
,,weigh,,,,,,,,,,
,,weight,,,,,,,,,,
,,welcome,,,,,,,,,,
,,well,,,,,,,,,,
,,west,,,,,,,,,,
,,western,,,,,,,,,,
,,wet,,,,,,,,,,
,,what,,,,,,,,,,
,,whatever,,,,,,,,,,
,,wheel,,,,,,,,,,
,,when,,,,,,,,,,
,,whenever,,,,,,,,,,
,,where,,,,,,,,,,
,,whereas,,,,,,,,,,
,,wherever,,,,,,,,,,
,,whether,,,,,,,,,,
,,which,,,,,,,,,,
,,while,,,,,,,,,,
,,whisper,,,,,,,,,,
,,white,,,,,,,,,,
,,who,,,,,,,,,,
,,whole,,,,,,,,,,
,,whom,,,,,,,,,,
,,whose,,,,,,,,,,
,,why,,,,,,,,,,
,,wide,,,,,,,,,,
,,widely,,,,,,,,,,
,,wife,,,,,,,,,,
,,wild,,,,,,,,,,
,,wildlife,,,,,,,,,,
,,will,,,,,,,,,,
,,willing,,,,,,,,,,
,,win,,,,,,,,,,
,,wind,,,,,,,,,,
,,window,,,,,,,,,,
,,wine,,,,,,,,,,
,,wing,,,,,,,,,,
,,winner,,,,,,,,,,
,,winter,,,,,,,,,,
,,wire,,,,,,,,,,
,,wise,,,,,,,,,,
,,wish,,,,,,,,,,
,,with,,,,,,,,,,
,,within,,,,,,,,,,
,,without,,,,,,,,,,
,,witness,,,,,,,,,,
,,woman,,,,,,,,,,
,,wonder,,,,,,,,,,
,,wonderful,,,,,,,,,,
,,wood,,,,,,,,,,
,,wooden,,,,,,,,,,
,,wool,,,,,,,,,,
,,word,,,,,,,,,,
,,work,,,,,,,,,,
,,worker,,,,,,,,,,
,,working,,,,,,,,,,
,,world,,,,,,,,,,
,,worldwide,,,,,,,,,,
,,worried,,,,,,,,,,
,,worry,,,,,,,,,,
,,worse,,,,,,,,,,
,,worst,,,,,,,,,,
,,worth,,,,,,,,,,
,,would,,,,,,,,,,
,,wound,,,,,,,,,,
,,wow,,,,,,,,,,
,,wrap,,,,,,,,,,
,,write,,,,,,,,,,
,,writer,,,,,,,,,,
,,writing,,,,,,,,,,
,,written,,,,,,,,,,
,,wrong,,,,,,,,,,
,,yard,,,,,,,,,,
,,yeah,,,,,,,,,,
,,year,,,,,,,,,,
,,yellow,,,,,,,,,,
,,yes,,,,,,,,,,
,,yesterday,,,,,,,,,,
,,yet,,,,,,,,,,
,,you,,,,,,,,,,
,,young,,,,,,,,,,
,,your,,,,,,,,,,
,,yours,,,,,,,,,,
,,yourself,,,,,,,,,,
,,youth,,,,,,,,,,
,,zero,,,,,,,,,,
,,zone,,,,,,,,,,
,,abolish,,,,,,,,,,
,,abortion,,,,,,,,,,
,,absence,,,,,,,,,,
,,absent,,,,,,,,,,
,,absorb,,,,,,,,,,
,,abstract,,,,,,,,,,
,,absurd,,,,,,,,,,
,,abundance,,,,,,,,,,
,,abuse,,,,,,,,,,
,,academy,,,,,,,,,,
,,accelerate,,,,,,,,,,
,,accent,,,,,,,,,,
,,acceptance,,,,,,,,,,
,,accessible,,,,,,,,,,
,,accidentally,,,,,,,,,,
,,accommodate,,,,,,,,,,
,,accomplish,,,,,,,,,,
,,accomplishment,,,,,,,,,,
,,accordance,,,,,,,,,,
,,accordingly,,,,,,,,,,
,,accountability,,,,,,,,,,
,,accountable,,,,,,,,,,
,,accountant,,,,,,,,,,
,,accounting,,,,,,,,,,
,,accumulate,,,,,,,,,,
,,accumulation,,,,,,,,,,
,,accuracy,,,,,,,,,,
,,accurately,,,,,,,,,,
,,accusation,,,,,,,,,,
,,accused,,,,,,,,,,
,,acid,,,,,,,,,,
,,acquisition,,,,,,,,,,
,,acre,,,,,,,,,,
,,activate,,,,,,,,,,
,,activation,,,,,,,,,,
,,activist,,,,,,,,,,
,,acute,,,,,,,,,,
,,adaptation,,,,,,,,,,
,,addiction,,,,,,,,,,
,,additionally,,,,,,,,,,
,,adequate,,,,,,,,,,
,,adequately,,,,,,,,,,
,,adhere,,,,,,,,,,
,,adjacent,,,,,,,,,,
,,adjust,,,,,,,,,,
,,adjustment,,,,,,,,,,
,,administer,,,,,,,,,,
,,administrative,,,,,,,,,,
,,administrator,,,,,,,,,,
,,admission,,,,,,,,,,
,,adolescent,,,,,,,,,,
,,adoption,,,,,,,,,,
,,adverse,,,,,,,,,,
,,advocate,,,,,,,,,,
,,aesthetic,,,,,,,,,,
,,affection,,,,,,,,,,
,,affordable,,,,,,,,,,
,,aftermath,,,,,,,,,,
,,aggression,,,,,,,,,,
,,agricultural,,,,,,,,,,
,,agriculture,,,,,,,,,,
,,aide,,,,,,,,,,
,,aids,,,,,,,,,,
,,albeit,,,,,,,,,,
,,alert,,,,,,,,,,
,,alien,,,,,,,,,,
,,align,,,,,,,,,,
,,alignment,,,,,,,,,,
,,alike,,,,,,,,,,
,,allegation,,,,,,,,,,
,,allege,,,,,,,,,,
,,allegedly,,,,,,,,,,
,,alliance,,,,,,,,,,
,,allocate,,,,,,,,,,
,,allocation,,,,,,,,,,
,,allowance,,,,,,,,,,
,,ally,,,,,,,,,,
,,alongside,,,,,,,,,,
,,altogether,,,,,,,,,,
,,aluminum,,,,,,,,,,
,,amateur,,,,,,,,,,
,,ambassador,,,,,,,,,,
,,ambulance,,,,,,,,,,
,,amend,,,,,,,,,,
,,amendment,,,,,,,,,,
,,amid,,,,,,,,,,
,,amusing,,,,,,,,,,
,,analogy,,,,,,,,,,
,,analyst,,,,,,,,,,
,,ancestor,,,,,,,,,,
,,anchor,,,,,,,,,,
,,angel,,,,,,,,,,
,,animation,,,,,,,,,,
,,annually,,,,,,,,,,
,,anonymous,,,,,,,,,,
,,anticipate,,,,,,,,,,
,,anxiety,,,,,,,,,,
,,apology,,,,,,,,,,
,,apparatus,,,,,,,,,,
,,appealing,,,,,,,,,,
,,appetite,,,,,,,,,,
,,applaud,,,,,,,,,,
,,applicable,,,,,,,,,,
,,applicant,,,,,,,,,,
,,appoint,,,,,,,,,,
,,appreciation,,,,,,,,,,
,,appropriately,,,,,,,,,,
,,arbitrary,,,,,,,,,,
,,architectural,,,,,,,,,,
,,archive,,,,,,,,,,
,,arena,,,,,,,,,,
,,arguably,,,,,,,,,,
,,arm,,,,,,,,,,
,,array,,,,,,,,,,
,,arrow,,,,,,,,,,
,,articulate,,,,,,,,,,
,,artwork,,,,,,,,,,
,,ash,,,,,,,,,,
,,aside,,,,,,,,,,
,,aspiration,,,,,,,,,,
,,aspire,,,,,,,,,,
,,assassination,,,,,,,,,,
,,assault,,,,,,,,,,
,,assemble,,,,,,,,,,
,,assembly,,,,,,,,,,
,,assert,,,,,,,,,,
,,assertion,,,,,,,,,,
,,asset,,,,,,,,,,
,,assign,,,,,,,,,,
,,assistance,,,,,,,,,,
,,assumption,,,,,,,,,,
,,assurance,,,,,,,,,,
,,assure,,,,,,,,,,
,,astonishing,,,,,,,,,,
,,asylum,,,,,,,,,,
,,atrocity,,,,,,,,,,
,,attachment,,,,,,,,,,
,,attain,,,,,,,,,,
,,attendance,,,,,,,,,,
,,attorney,,,,,,,,,,
,,attribute,,,,,,,,,,
,,auction,,,,,,,,,,
,,audio,,,,,,,,,,
,,audit,,,,,,,,,,
,,authentic,,,,,,,,,,
,,authorize,,,,,,,,,,
,,auto,,,,,,,,,,
,,automatic,,,,,,,,,,
,,automatically,,,,,,,,,,
,,autonomy,,,,,,,,,,
,,availability,,,,,,,,,,
,,await,,,,,,,,,,
,,awareness,,,,,,,,,,
,,awkward,,,,,,,,,,
,,backdrop,,,,,,,,,,
,,backing,,,,,,,,,,
,,backup,,,,,,,,,,
,,badge,,,,,,,,,,
,,bail,,,,,,,,,,
,,balanced,,,,,,,,,,
,,ballet,,,,,,,,,,
,,balloon,,,,,,,,,,
,,ballot,,,,,,,,,,
,,banner,,,,,,,,,,
,,bare,,,,,,,,,,
,,barely,,,,,,,,,,
,,bargain,,,,,,,,,,
,,barrel,,,,,,,,,,
,,basement,,,,,,,,,,
,,basket,,,,,,,,,,
,,bass,,,,,,,,,,
,,bat,,,,,,,,,,
,,battlefield,,,,,,,,,,
,,bay,,,,,,,,,,
,,beam,,,,,,,,,,
,,beast,,,,,,,,,,
,,behalf,,,,,,,,,,
,,beloved,,,,,,,,,,
,,bench,,,,,,,,,,
,,benchmark,,,,,,,,,,
,,beneath,,,,,,,,,,
,,beneficial,,,,,,,,,,
,,beneficiary,,,,,,,,,,
,,beside,,,,,,,,,,
,,besides,,,,,,,,,,
,,betray,,,,,,,,,,
,,bias,,,,,,,,,,
,,bid,,,,,,,,,,
,,bind,,,,,,,,,,
,,biography,,,,,,,,,,
,,biological,,,,,,,,,,
,,bishop,,,,,,,,,,
,,bizarre,,,,,,,,,,
,,blade,,,,,,,,,,
,,blanket,,,,,,,,,,
,,blast,,,,,,,,,,
,,bleed,,,,,,,,,,
,,blend,,,,,,,,,,
,,bless,,,,,,,,,,
,,blessing,,,,,,,,,,
,,blow,,,,,,,,,,
,,boast,,,,,,,,,,
,,bold,,,,,,,,,,
,,bombing,,,,,,,,,,
,,bonus,,,,,,,,,,
,,booking,,,,,,,,,,
,,boom,,,,,,,,,,
,,boost,,,,,,,,,,
,,bounce,,,,,,,,,,
,,bound,,,,,,,,,,
,,boundary,,,,,,,,,,
,,bow,,,,,,,,,,
,,breach,,,,,,,,,,
,,breakdown,,,,,,,,,,
,,breakthrough,,,,,,,,,,
,,breed,,,,,,,,,,
,,brick,,,,,,,,,,
,,briefly,,,,,,,,,,
,,broadband,,,,,,,,,,
,,broadcaster,,,,,,,,,,
,,broadly,,,,,,,,,,
,,browser,,,,,,,,,,
,,brutal,,,,,,,,,,
,,buck,,,,,,,,,,
,,buddy,,,,,,,,,,
,,buffer,,,,,,,,,,
,,bug,,,,,,,,,,
,,bulk,,,,,,,,,,
,,burden,,,,,,,,,,
,,bureaucracy,,,,,,,,,,
,,burial,,,,,,,,,,
,,burst,,,,,,,,,,
,,cabin,,,,,,,,,,
,,cabinet,,,,,,,,,,
,,calculation,,,,,,,,,,
,,canal,,,,,,,,,,
,,candle,,,,,,,,,,
,,canvas,,,,,,,,,,
,,capability,,,,,,,,,,
,,capitalism,,,,,,,,,,
,,capitalist,,,,,,,,,,
,,carbon,,,,,,,,,,
,,cargo,,,,,,,,,,
,,carriage,,,,,,,,,,
,,carve,,,,,,,,,,
,,casino,,,,,,,,,,
,,casual,,,,,,,,,,
,,casualty,,,,,,,,,,
,,catalogue,,,,,,,,,,
,,cater,,,,,,,,,,
,,cattle,,,,,,,,,,
,,caution,,,,,,,,,,
,,cautious,,,,,,,,,,
,,cave,,,,,,,,,,
,,cease,,,,,,,,,,
,,cemetery,,,,,,,,,,
,,certainty,,,,,,,,,,
,,certificate,,,,,,,,,,
,,challenging,,,,,,,,,,
,,chamber,,,,,,,,,,
,,championship,,,,,,,,,,
,,chaos,,,,,,,,,,
,,characterize,,,,,,,,,,
,,charm,,,,,,,,,,
,,charming,,,,,,,,,,
,,charter,,,,,,,,,,
,,chase,,,,,,,,,,
,,cheek,,,,,,,,,,
,,cheer,,,,,,,,,,
,,choir,,,,,,,,,,
,,chop,,,,,,,,,,
,,chronic,,,,,,,,,,
,,chunk,,,,,,,,,,
,,circuit,,,,,,,,,,
,,circulate,,,,,,,,,,
,,circulation,,,,,,,,,,
,,citizenship,,,,,,,,,,
,,civic,,,,,,,,,,
,,civilian,,,,,,,,,,
,,civilization,,,,,,,,,,
,,clarify,,,,,,,,,,
,,clarity,,,,,,,,,,
,,clash,,,,,,,,,,
,,classification,,,,,,,,,,
,,classify,,,,,,,,,,
,,cleaning,,,,,,,,,,
,,clerk,,,,,,,,,,
,,cliff,,,,,,,,,,
,,cling,,,,,,,,,,
,,clinic,,,,,,,,,,
,,clinical,,,,,,,,,,
,,clip,,,,,,,,,,
,,closure,,,,,,,,,,
,,cluster,,,,,,,,,,
,,coalition,,,,,,,,,,
,,coastal,,,,,,,,,,
,,cocktail,,,,,,,,,,
,,cognitive,,,,,,,,,,
,,coincide,,,,,,,,,,
,,coincidence,,,,,,,,,,
,,collaborate,,,,,,,,,,
,,collaboration,,,,,,,,,,
,,collective,,,,,,,,,,
,,collector,,,,,,,,,,
,,collision,,,,,,,,,,
,,colonial,,,,,,,,,,
,,colony,,,,,,,,,,
,,colorful,,,,,,,,,,
,,columnist,,,,,,,,,,
,,combat,,,,,,,,,,
,,comic,,,,,,,,,,
,,commander,,,,,,,,,,
,,commence,,,,,,,,,,
,,commentary,,,,,,,,,,
,,commentator,,,,,,,,,,
,,commerce,,,,,,,,,,
,,commissioner,,,,,,,,,,
,,commodity,,,,,,,,,,
,,communist,,,,,,,,,,
,,companion,,,,,,,,,,
,,comparable,,,,,,,,,,
,,comparative,,,,,,,,,,
,,compassion,,,,,,,,,,
,,compel,,,,,,,,,,
,,compelling,,,,,,,,,,
,,compensate,,,,,,,,,,
,,compensation,,,,,,,,,,
,,competence,,,,,,,,,,
,,competent,,,,,,,,,,
,,compile,,,,,,,,,,
,,complement,,,,,,,,,,
,,completion,,,,,,,,,,
,,complexity,,,,,,,,,,
,,compliance,,,,,,,,,,
,,complication,,,,,,,,,,
,,comply,,,,,,,,,,
,,compose,,,,,,,,,,
,,composer,,,,,,,,,,
,,composition,,,,,,,,,,
,,compound,,,,,,,,,,
,,comprehensive,,,,,,,,,,
,,comprise,,,,,,,,,,
,,compromise,,,,,,,,,,
,,compulsory,,,,,,,,,,
,,compute,,,,,,,,,,
,,conceal,,,,,,,,,,
,,concede,,,,,,,,,,
,,conceive,,,,,,,,,,
,,conception,,,,,,,,,,
,,concession,,,,,,,,,,
,,concrete,,,,,,,,,,
,,condemn,,,,,,,,,,
,,confer,,,,,,,,,,
,,confess,,,,,,,,,,
,,confession,,,,,,,,,,
,,configuration,,,,,,,,,,
,,confine,,,,,,,,,,
,,confirmation,,,,,,,,,,
,,confront,,,,,,,,,,
,,confrontation,,,,,,,,,,
,,confusion,,,,,,,,,,
,,congratulate,,,,,,,,,,
,,congregation,,,,,,,,,,
,,congressional,,,,,,,,,,
,,conquer,,,,,,,,,,
,,conscience,,,,,,,,,,
,,consciousness,,,,,,,,,,
,,consecutive,,,,,,,,,,
,,consensus,,,,,,,,,,
,,consent,,,,,,,,,,
,,consequently,,,,,,,,,,
,,conservation,,,,,,,,,,
,,conserve,,,,,,,,,,
,,considerable,,,,,,,,,,
,,considerably,,,,,,,,,,
,,consistency,,,,,,,,,,
,,consistently,,,,,,,,,,
,,consolidate,,,,,,,,,,
,,conspiracy,,,,,,,,,,
,,constituency,,,,,,,,,,
,,constitute,,,,,,,,,,
,,constitution,,,,,,,,,,
,,constitutional,,,,,,,,,,
,,constraint,,,,,,,,,,
,,consult,,,,,,,,,,
,,consultant,,,,,,,,,,
,,consultation,,,,,,,,,,
,,consumption,,,,,,,,,,
,,contemplate,,,,,,,,,,
,,contempt,,,,,,,,,,
,,contend,,,,,,,,,,
,,contender,,,,,,,,,,
,,content,,,,,,,,,,
,,contention,,,,,,,,,,
,,continually,,,,,,,,,,
,,contractor,,,,,,,,,,
,,contradiction,,,,,,,,,,
,,contrary,,,,,,,,,,
,,contributor,,,,,,,,,,
,,controversial,,,,,,,,,,
,,controversy,,,,,,,,,,
,,convenience,,,,,,,,,,
,,convention,,,,,,,,,,
,,conventional,,,,,,,,,,
