schema_version,sentence_id,word_id,difficulty,base_en,base_audio_ms,zh_sentence,ja_sentence,es_sentence,fr_sentence,en_sentence,zh_tr,ja_tr
1,sent_1205,w_205,C1,new happy,1040,高兴不错,嬉しいです,mi feliz,mon heureux,new happy,gāoxìng hěn hǎo,ureshii ga arimasu
1,sent_1206,w_206,C1,small book,900,你的书,本は古い,me gusta libro,petit livre,small book,dà shū,hon wa atarashii
1,sent_1207,w_207,C1,study here now,1169,你的学习,勉強するです,pequeño estudiar,étudier ici maintenant,study here now,dà xuéxí,watashi no benkyou suru
1,sent_1208,w_208,C1,beautiful very nice,1625,新美丽,美しいは大きい,hermoso es bueno,vieux beau,beautiful very nice,xiǎo měilì,utsukushii wa chiisai
1,sent_1209,w_209,C1,new important,1935,小重要,重要です,viejo importante,petit important,new important,zhòngyào hěn měi,anata no juuyou
1,sent_1210,w_210,C1,new understand,1071,理解不错,理解するを食べる,nuevo entender,petit comprendre,new understand,lǐjiě hěn hǎo,anata no rikai suru
1,sent_1211,w_211,C1,old environment,1088,环境很好,環境は古い,mi medio ambiente,nouveau environnement,old environment,wǒ xǐhuān huánjìng,kankyou wa chiisai
1,sent_1212,w_212,C1,develop here now,1998,你的发展,発展するは古い,mi desarrollar,développer est bon,develop here now,wǒ de fāzhǎn,watashi no hatten suru
1,sent_1213,w_213,C1,small society,1200,社会很美,あなたの社会,pequeño sociedad,j'aime société,small society,shèhuì bùcuò,shakai wa chiisai
1,sent_1214,w_214,C1,culture very nice,1899,新文化,文化は大きい,pequeño cultura,vieux culture,culture very nice,wénhuà bùcuò,bunka ga ii
1,sent_1215,w_215,C1,I like experience,1840,我的经验,経験は古い,tu experiencia,j'aime expérience,I like experience,jīngyàn zài zhèlǐ,keiken wo taberu
1,sent_1216,w_216,C1,my significant,1781,新重要的,重要なです,mi significativo,petit significatif,my significant,wǒ xǐhuān zhòngyào de,juuyou na desu
1,sent_1217,w_217,C1,I like analyze,1774,小分析,分析するがあります,viejo analizar,vieux analyser,I like analyze,xiǎo fēnxī,bunseki suru wa furui
1,sent_1218,w_218,C1,complex is good,1553,新复杂,複雑があります,viejo complejo,votre complexe,complex is good,wǒ xǐhuān fùzá,anata no fukuzatsu
1,sent_1219,w_219,C1,big influence,1006,我喜欢影响,影響するは古い,influir es bueno,grand influencer,big influence,wǒ de yǐngxiǎng,eikyou suru wa atarashii
1,sent_1220,w_220,C1,old demonstrate,1508,我喜欢证明,あなたの実証する,tu demostrar,vieux démontrer,old demonstrate,dà zhèngmíng,jisshou suru ga arimasu
1,sent_1221,w_221,C1,your phenomenon,1382,新现象,現象がいい,me gusta fenómeno,vieux phénomène,your phenomenon,xiànxiàng bùcuò,genshou wo taberu
1,sent_1222,w_222,C1,I like comprehensive,1296,全面的很好,包括的は小さい,mi comprensivo,vieux compréhensif,I like comprehensive,xiǎo quánmiàn de,anata no houkatsuteki
1,sent_1223,w_223,C1,I like fundamental,1166,基本的不错,基本的は小さい,me gusta fundamental,fondamental est bon,I like fundamental,wǒ xǐhuān jīběn de,watashi no kihonteki
1,sent_1224,w_224,C1,old constitute,822,大构成,構成するは大きい,constituir es bueno,petit constituer,old constitute,nǐ de gòuchéng,kousei suru ga ii
1,sent_1225,w_225,C1,I like paradigm,1039,新范式,パラダイムがいい,nuevo paradigma,mon paradigme,I like paradigm,nǐ de fànshì,paradaimu ga ii
1,sent_1226,w_226,C1,small eat,1359,吃在这里,食べるを食べる,viejo comer,nouveau manger,small eat,xiǎo chī,taberu wa furui
1,sent_1227,w_227,C1,water very nice,1135,你的水,あなたの水,me gusta agua,votre eau,water very nice,shuǐ hěn měi,mizu desu
1,sent_1228,w_228,C1,small house,978,我喜欢房子,私の家,mi casa,maison est bon,small house,fángzi hěn hǎo,ie wa furui
1,sent_1229,w_229,C1,small big,952,大在这里,大きいです,viejo grande,grand très bien,small big,xīn dà,ookii wa atarashii
1,sent_1230,w_230,C1,happy here now,1626,你的高兴,あなたの嬉しい,tu feliz,vieux heureux,happy here now,wǒ de gāoxìng,ureshii ga arimasu
1,sent_1231,w_231,C1,book very nice,1115,小书,本は小さい,gran libro,vieux livre,book very nice,shū hěn hǎo,watashi no hon
1,sent_1232,w_232,C1,big study,1675,学习在这里,勉強するは大きい,nuevo estudiar,j'aime étudier,big study,xuéxí hěn hǎo,benkyou suru ga arimasu
1,sent_1233,w_233,C1,new beautiful,1131,你的美丽,美しいは大きい,hermoso es bueno,beau ici maintenant,new beautiful,xīn měilì,utsukushii desu
1,sent_1234,w_234,C1,my important,1903,大重要,重要は新しい,tu importante,vieux important,my important,xīn zhòngyào,juuyou wa ōkii
1,sent_1235,w_235,C1,understand is good,1734,我的理解,理解するは大きい,mi entender,comprendre très bien,understand is good,lǐjiě zài zhèlǐ,rikai suru wa chiisai
1,sent_1236,w_236,C1,I like environment,1440,环境很美,環境は古い,nuevo medio ambiente,environnement est bon,I like environment,xīn huánjìng,kankyou ga arimasu
1,sent_1237,w_237,C1,develop is good,1688,发展在这里,発展するは大きい,nuevo desarrollar,vieux développer,develop is good,nǐ de fāzhǎn,hatten suru ga arimasu
1,sent_1238,w_238,C1,society here now,1823,大社会,私の社会,viejo sociedad,vieux société,society here now,shèhuì bùcuò,shakai wa chiisai
1,sent_1239,w_239,C1,big culture,1410,文化很好,文化を食べる,tu cultura,j'aime culture,big culture,wǒ xǐhuān wénhuà,bunka desu
1,sent_1240,w_240,C1,my experience,1003,经验在这里,経験を食べる,tu experiencia,petit expérience,my experience,xiǎo jīngyàn,keiken wo taberu
1,sent_1241,w_241,C1,I like significant,814,重要的很美,重要なは古い,gran significativo,grand significatif,I like significant,wǒ de zhòngyào de,juuyou na wa ōkii
1,sent_1242,w_242,C1,my analyze,1742,我喜欢分析,あなたの分析する,pequeño analizar,votre analyser,my analyze,dà fēnxī,bunseki suru wa chiisai
1,sent_1243,w_243,C1,I like complex,1794,小复杂,複雑です,gran complejo,grand complexe,I like complex,wǒ xǐhuān fùzá,fukuzatsu wa furui
1,sent_1244,w_244,C1,I like influence,919,影响不错,影響するは小さい,gran influir,vieux influencer,I like influence,wǒ de yǐngxiǎng,eikyou suru wa furui
1,sent_1245,w_245,C1,small demonstrate,1398,证明很美,私の実証する,demostrar muy bien,votre démontrer,small demonstrate,zhèngmíng zài zhèlǐ,jisshou suru desu
1,sent_1246,w_246,C1,I like phenomenon,896,你的现象,現象です,nuevo fenómeno,vieux phénomène,I like phenomenon,dà xiànxiàng,genshou desu
1,sent_1247,w_247,C1,new comprehensive,1541,全面的很好,あなたの包括的,comprensivo aquí ahora,petit compréhensif,new comprehensive,xiǎo quánmiàn de,houkatsuteki wa ōkii
1,sent_1248,w_248,C1,big fundamental,1860,我的基本的,基本的があります,fundamental es bueno,fondamental ici maintenant,big fundamental,nǐ de jīběn de,kihonteki wa atarashii
1,sent_1249,w_249,C1,constitute is good,1995,小构成,私の構成する,nuevo constituir,j'aime constituer,constitute is good,gòuchéng bùcuò,kousei suru wa atarashii
1,sent_1250,w_250,C1,paradigm is good,1968,范式在这里,パラダイムです,mi paradigma,paradigme ici maintenant,paradigm is good,dà fànshì,paradaimu wa furui
1,sent_1251,w_001,C2,I like eat,1290,吃在这里,私の食べる,comer aquí ahora,votre manger,I like eat,chī hěn hǎo,taberu ga arimasu
1,sent_1252,w_002,C2,small water,1413,大水,水は小さい,agua aquí ahora,mon eau,small water,wǒ de shuǐ,mizu ga arimasu
1,sent_1253,w_003,C2,big house,1198,房子不错,あなたの家,pequeño casa,votre maison,big house,fángzi hěn měi,anata no ie
1,sent_1254,w_004,C2,I like big,1572,我的大,大きいを食べる,nuevo grande,grand est bon,I like big,nǐ de dà,ookii ga ii
1,sent_1255,w_005,C2,happy very nice,1042,高兴很美,嬉しいがあります,me gusta feliz,vieux heureux,happy very nice,dà gāoxìng,anata no ureshii
1,sent_1256,w_006,C2,I like book,1924,书很美,本です,libro muy bien,livre très bien,I like book,xiǎo shū,watashi no hon
1,sent_1257,w_007,C2,new study,1255,我喜欢学习,私の勉強する,estudiar es bueno,mon étudier,new study,wǒ xǐhuān xuéxí,benkyou suru ga arimasu
1,sent_1258,w_008,C2,my beautiful,1097,新美丽,美しいは小さい,tu hermoso,beau très bien,my beautiful,dà měilì,watashi no utsukushii
1,sent_1259,w_009,C2,your important,1412,重要很好,重要は古い,me gusta importante,petit important,your important,wǒ de zhòngyào,juuyou wo taberu
1,sent_1260,w_010,C2,understand is good,1975,小理解,理解するは新しい,nuevo entender,nouveau comprendre,understand is good,lǐjiě zài zhèlǐ,anata no rikai suru
1,sent_1261,w_011,C2,I like environment,1750,小环境,環境です,mi medio ambiente,nouveau environnement,I like environment,wǒ de huánjìng,kankyou desu
1,sent_1262,w_012,C2,your develop,1570,大发展,発展するがいい,viejo desarrollar,j'aime développer,your develop,xīn fāzhǎn,hatten suru ga ii
1,sent_1263,w_013,C2,society very nice,1463,新社会,社会があります,sociedad muy bien,nouveau société,society very nice,wǒ de shèhuì,anata no shakai
1,sent_1264,w_014,C2,my culture,1082,文化很好,文化がいい,cultura aquí ahora,votre culture,my culture,wénhuà zài zhèlǐ,anata no bunka
1,sent_1265,w_015,C2,experience here now,1250,新经验,経験がいい,experiencia aquí ahora,expérience très bien,experience here now,xiǎo jīngyàn,anata no keiken
1,sent_1266,w_016,C2,new significant,1767,小重要的,重要なは新しい,significativo muy bien,petit significatif,new significant,wǒ de zhòngyào de,juuyou na ga arimasu
1,sent_1267,w_017,C2,new analyze,1248,分析很好,分析するは古い,mi analizar,petit analyser,new analyze,fēnxī hěn měi,bunseki suru wa ōkii
1,sent_1268,w_018,C2,new complex,1563,新复杂,私の複雑,pequeño complejo,complexe est bon,new complex,wǒ xǐhuān fùzá,fukuzatsu desu
1,sent_1269,w_019,C2,big influence,1032,大影响,影響するは大きい,mi influir,j'aime influencer,big influence,dà yǐngxiǎng,eikyou suru wo taberu
1,sent_1270,w_020,C2,demonstrate here now,848,证明很好,実証するは新しい,me gusta demostrar,démontrer ici maintenant,demonstrate here now,zhèngmíng zài zhèlǐ,jisshou suru ga ii
1,sent_1271,w_021,C2,small phenomenon,1708,现象不错,現象がいい,fenómeno muy bien,petit phénomène,small phenomenon,xiànxiàng zài zhèlǐ,genshou wo taberu
1,sent_1272,w_022,C2,I like comprehensive,1676,全面的在这里,包括的は小さい,pequeño comprensivo,compréhensif est bon,I like comprehensive,xīn quánmiàn de,houkatsuteki wo taberu
1,sent_1273,w_023,C2,fundamental very nice,1450,大基本的,基本的を食べる,nuevo fundamental,fondamental très bien,fundamental very nice,dà jīběn de,anata no kihonteki
1,sent_1274,w_024,C2,new constitute,1623,构成在这里,構成するは新しい,mi constituir,grand constituer,new constitute,xiǎo gòuchéng,kousei suru desu
1,sent_1275,w_025,C2,big paradigm,1218,小范式,パラダイムは小さい,nuevo paradigma,petit paradigme,big paradigm,nǐ de fànshì,paradaimu wa ōkii
1,sent_1276,w_026,C2,your eat,1439,你的吃,食べるを食べる,mi comer,nouveau manger,your eat,chī bùcuò,anata no taberu
1,sent_1277,w_027,C2,water here now,1019,水很美,水がいい,agua es bueno,eau est bon,water here now,xīn shuǐ,mizu wo taberu
1,sent_1278,w_028,C2,your house,1421,你的房子,家は大きい,gran casa,maison ici maintenant,your house,fángzi hěn měi,watashi no ie
1,sent_1279,w_029,C2,big very nice,937,我喜欢大,大きいを食べる,grande muy bien,grand grand,big very nice,nǐ de dà,ookii ga ii
1,sent_1280,w_030,C2,old happy,1683,我喜欢高兴,あなたの嬉しい,feliz muy bien,mon heureux,old happy,xīn gāoxìng,ureshii wa chiisai
1,sent_1281,w_031,C2,new book,1027,书不错,本は大きい,libro muy bien,j'aime livre,new book,wǒ de shū,hon wa chiisai
1,sent_1282,w_032,C2,new study,1417,小学习,勉強するは古い,estudiar muy bien,grand étudier,new study,xuéxí bùcuò,benkyou suru wo taberu
1,sent_1283,w_033,C2,new beautiful,826,你的美丽,美しいは古い,gran hermoso,beau est bon,new beautiful,wǒ de měilì,utsukushii wa atarashii
1,sent_1284,w_034,C2,important is good,1849,重要不错,重要は大きい,gran importante,important ici maintenant,important is good,nǐ de zhòngyào,juuyou wa furui
1,sent_1285,w_035,C2,understand very nice,1228,新理解,理解するは小さい,entender aquí ahora,votre comprendre,understand very nice,lǐjiě zài zhèlǐ,rikai suru ga arimasu
1,sent_1286,w_036,C2,small environment,1205,环境不错,私の環境,medio ambiente es bueno,j'aime environnement,small environment,wǒ de huánjìng,watashi no kankyou
1,sent_1287,w_037,C2,develop very nice,1021,发展不错,あなたの発展する,me gusta desarrollar,petit développer,develop very nice,xīn fāzhǎn,hatten suru wa ōkii
1,sent_1288,w_038,C2,new society,1563,社会很美,社会は大きい,viejo sociedad,mon société,new society,xīn shèhuì,shakai wa ōkii
1,sent_1289,w_039,C2,I like culture,1359,文化很好,私の文化,cultura aquí ahora,grand culture,I like culture,wénhuà bùcuò,bunka wa chiisai
1,sent_1290,w_040,C2,old experience,1860,我的经验,経験は小さい,experiencia aquí ahora,petit expérience,old experience,nǐ de jīngyàn,keiken wa ōkii
1,sent_1291,w_041,C2,small significant,890,重要的不错,私の重要な,viejo significativo,nouveau significatif,small significant,wǒ de zhòngyào de,juuyou na wa furui
1,sent_1292,w_042,C2,old analyze,831,大分析,分析するがいい,gran analizar,mon analyser,old analyze,wǒ de fēnxī,bunseki suru ga ii
1,sent_1293,w_043,C2,big complex,1882,小复杂,複雑です,complejo aquí ahora,vieux complexe,big complex,wǒ de fùzá,fukuzatsu wa ōkii
1,sent_1294,w_044,C2,influence here now,1078,大影响,影響するを食べる,influir aquí ahora,votre influencer,influence here now,dà yǐngxiǎng,watashi no eikyou suru
1,sent_1295,w_045,C2,old demonstrate,1954,你的证明,実証するは大きい,demostrar es bueno,votre démontrer,old demonstrate,wǒ xǐhuān zhèngmíng,jisshou suru wo taberu
1,sent_1296,w_046,C2,phenomenon is good,1221,新现象,あなたの現象,gran fenómeno,phénomène ici maintenant,phenomenon is good,xiànxiàng zài zhèlǐ,genshou ga ii
1,sent_1297,w_047,C2,new comprehensive,1690,全面的很好,あなたの包括的,comprensivo muy bien,votre compréhensif,new comprehensive,quánmiàn de hěn měi,anata no houkatsuteki
1,sent_1298,w_048,C2,fundamental is good,1649,我的基本的,基本的は大きい,viejo fundamental,nouveau fondamental,fundamental is good,dà jīběn de,kihonteki wa ōkii
1,sent_1299,w_049,C2,new constitute,1763,我的构成,構成するは大きい,constituir aquí ahora,constituer est bon,new constitute,wǒ xǐhuān gòuchéng,anata no kousei suru
1,sent_1300,w_050,C2,I like paradigm,1839,范式在这里,パラダイムを食べる,viejo paradigma,grand paradigme,I like paradigm,xiǎo fànshì,paradaimu ga arimasu
1,sent_1301,w_051,C2,eat is good,1092,你的吃,食べるは古い,nuevo comer,nouveau manger,eat is good,chī hěn hǎo,watashi no taberu
1,sent_1302,w_052,C2,water here now,1070,水在这里,水は新しい,pequeño agua,nouveau eau,water here now,wǒ xǐhuān shuǐ,mizu desu
1,sent_1303,w_053,C2,your house,1835,你的房子,家です,casa aquí ahora,petit maison,your house,dà fángzi,ie wa ōkii
1,sent_1304,w_054,C2,big is good,1344,大大,大きいです,grande muy bien,votre grand,big is good,xīn dà,ookii wa atarashii
1,sent_1305,w_055,C2,happy here now,1086,新高兴,嬉しいは古い,tu feliz,heureux est bon,happy here now,gāoxìng bùcuò,ureshii wa atarashii
1,sent_1306,w_056,C2,I like book,1225,你的书,あなたの本,libro aquí ahora,livre ici maintenant,I like book,xīn shū,hon wa furui
1,sent_1307,w_057,C2,study here now,1202,学习很美,勉強するは新しい,estudiar es bueno,petit étudier,study here now,xīn xuéxí,benkyou suru wa ōkii
1,sent_1308,w_058,C2,beautiful is good,1848,你的美丽,私の美しい,viejo hermoso,beau est bon,beautiful is good,měilì hěn měi,utsukushii wa atarashii
1,sent_1309,w_059,C2,your important,1004,我的重要,重要は大きい,me gusta importante,petit important,your important,zhòngyào hěn měi,juuyou ga arimasu
1,sent_1310,w_060,C2,understand here now,1865,你的理解,理解するは大きい,nuevo entender,comprendre ici maintenant,understand here now,lǐjiě zài zhèlǐ,rikai suru wo taberu
1,sent_1311,w_061,C2,I like environment,1370,新环境,環境は大きい,medio ambiente muy bien,votre environnement,I like environment,huánjìng hěn měi,kankyou desu
1,sent_1312,w_062,C2,big develop,1978,新发展,私の発展する,tu desarrollar,votre développer,big develop,dà fāzhǎn,anata no hatten suru
1,sent_1313,w_063,C2,small society,1368,社会很好,社会がいい,tu sociedad,nouveau société,small society,nǐ de shèhuì,shakai wa furui
1,sent_1314,w_064,C2,my culture,1706,新文化,文化は新しい,me gusta cultura,grand culture,my culture,wǒ de wénhuà,bunka wa chiisai
1,sent_1315,w_065,C2,old experience,1722,经验很美,経験を食べる,viejo experiencia,mon expérience,old experience,jīngyàn bùcuò,keiken wa furui
1,sent_1316,w_066,C2,significant is good,1815,重要的很美,重要なは新しい,nuevo significativo,petit significatif,significant is good,wǒ xǐhuān zhòngyào de,juuyou na wa furui
1,sent_1317,w_067,C2,your analyze,911,新分析,あなたの分析する,analizar muy bien,nouveau analyser,your analyze,fēnxī zài zhèlǐ,bunseki suru wa ōkii
1,sent_1318,w_068,C2,small complex,1250,复杂很好,複雑です,viejo complejo,mon complexe,small complex,nǐ de fùzá,fukuzatsu wa furui
1,sent_1319,w_069,C2,my influence,1345,影响很美,私の影響する,influir aquí ahora,vieux influencer,my influence,wǒ xǐhuān yǐngxiǎng,anata no eikyou suru
1,sent_1320,w_070,C2,big demonstrate,1846,证明很美,実証するです,viejo demostrar,j'aime démontrer,big demonstrate,wǒ xǐhuān zhèngmíng,jisshou suru wa atarashii
1,sent_1321,w_071,C2,small phenomenon,1537,我的现象,現象は古い,me gusta fenómeno,petit phénomène,small phenomenon,xiànxiàng hěn měi,genshou wo taberu
1,sent_1322,w_072,C2,comprehensive here now,1419,我喜欢全面的,包括的があります,me gusta comprensivo,mon compréhensif,comprehensive here now,nǐ de quánmiàn de,houkatsuteki wa chiisai
1,sent_1323,w_073,C2,old fundamental,927,小基本的,私の基本的,fundamental es bueno,mon fondamental,old fundamental,jīběn de hěn měi,kihonteki desu
1,sent_1324,w_074,C2,your constitute,1295,新构成,構成するは小さい,gran constituir,mon constituer,your constitute,xiǎo gòuchéng,kousei suru ga ii
1,sent_1325,w_075,C2,old paradigm,1121,我喜欢范式,パラダイムを食べる,mi paradigma,votre paradigme,old paradigm,wǒ xǐhuān fànshì,paradaimu wa ōkii
1,sent_1326,w_076,C2,eat very nice,1603,小吃,食べるです,me gusta comer,grand manger,eat very nice,nǐ de chī,taberu wo taberu
1,sent_1327,w_077,C2,water is good,1306,小水,水です,me gusta agua,eau ici maintenant,water is good,shuǐ bùcuò,mizu wa furui
1,sent_1328,w_078,C2,I like house,910,我的房子,家は古い,tu casa,petit maison,I like house,nǐ de fángzi,ie wo taberu
1,sent_1329,w_079,C2,new big,1748,你的大,大きいは大きい,viejo grande,grand est bon,new big,wǒ xǐhuān dà,ookii wa ōkii
1,sent_1330,w_080,C2,I like happy,973,高兴很好,あなたの嬉しい,feliz es bueno,vieux heureux,I like happy,gāoxìng hěn měi,ureshii desu
1,sent_1331,w_081,C2,book here now,1364,你的书,私の本,libro muy bien,livre est bon,book here now,wǒ xǐhuān shū,hon ga arimasu
1,sent_1332,w_082,C2,big study,1054,你的学习,勉強するがいい,estudiar aquí ahora,j'aime étudier,big study,xuéxí hěn hǎo,benkyou suru wa furui
1,sent_1333,w_083,C2,beautiful very nice,1087,我的美丽,美しいを食べる,tu hermoso,nouveau beau,beautiful very nice,dà měilì,watashi no utsukushii
1,sent_1334,w_084,C2,small important,1125,重要很好,重要です,importante muy bien,important est bon,small important,zhòngyào hěn měi,juuyou wa chiisai
1,sent_1335,w_085,C2,big understand,1314,理解很好,理解するがいい,me gusta entender,vieux comprendre,big understand,xiǎo lǐjiě,rikai suru wa ōkii
1,sent_1336,w_086,C2,big environment,1706,新环境,環境は小さい,nuevo medio ambiente,petit environnement,big environment,xiǎo huánjìng,kankyou desu
1,sent_1337,w_087,C2,I like develop,1920,发展在这里,発展するがいい,desarrollar aquí ahora,j'aime développer,I like develop,fāzhǎn hěn hǎo,hatten suru wa chiisai
1,sent_1338,w_088,C2,I like society,993,社会在这里,社会は古い,sociedad aquí ahora,grand société,I like society,shèhuì hěn hǎo,shakai wa ōkii
1,sent_1339,w_089,C2,culture is good,1242,文化不错,文化は大きい,tu cultura,j'aime culture,culture is good,wǒ xǐhuān wénhuà,bunka wa chiisai
1,sent_1340,w_090,C2,my experience,1700,经验很好,私の経験,viejo experiencia,expérience très bien,my experience,dà jīngyàn,anata no keiken
1,sent_1341,w_091,C2,I like significant,1613,重要的很好,重要なは新しい,viejo significativo,petit significatif,I like significant,zhòngyào de bùcuò,juuyou na ga ii
1,sent_1342,w_092,C2,analyze very nice,1667,大分析,分析するを食べる,viejo analizar,petit analyser,analyze very nice,xīn fēnxī,bunseki suru wa furui
1,sent_1343,w_093,C2,complex here now,940,我的复杂,私の複雑,pequeño complejo,vieux complexe,complex here now,nǐ de fùzá,fukuzatsu wa atarashii
1,sent_1344,w_094,C2,I like influence,1844,新影响,あなたの影響する,viejo influir,j'aime influencer,I like influence,yǐngxiǎng zài zhèlǐ,eikyou suru wa ōkii
1,sent_1345,w_095,C2,small demonstrate,1098,证明很美,実証するは新しい,mi demostrar,petit démontrer,small demonstrate,nǐ de zhèngmíng,jisshou suru wo taberu
1,sent_1346,w_096,C2,phenomenon is good,1402,现象不错,現象です,gran fenómeno,j'aime phénomène,phenomenon is good,wǒ xǐhuān xiànxiàng,watashi no genshou
1,sent_1347,w_097,C2,your comprehensive,1891,新全面的,包括的がいい,comprensivo aquí ahora,j'aime compréhensif,your comprehensive,wǒ de quánmiàn de,houkatsuteki ga ii
1,sent_1348,w_098,C2,your fundamental,1411,新基本的,基本的は新しい,nuevo fundamental,petit fondamental,your fundamental,xīn jīběn de,kihonteki wa chiisai
1,sent_1349,w_099,C2,my constitute,1855,构成很美,構成するがあります,mi constituir,j'aime constituer,my constitute,gòuchéng bùcuò,watashi no kousei suru
1,sent_1350,w_100,C2,my paradigm,1495,范式很好,パラダイムを食べる,paradigma muy bien,vieux paradigme,my paradigm,xiǎo fànshì,watashi no paradaimu
1,sent_1351,w_101,C2,big eat,1030,吃在这里,食べるを食べる,nuevo comer,nouveau manger,big eat,nǐ de chī,taberu wo taberu
1,sent_1352,w_102,C2,old water,994,你的水,水は大きい,agua muy bien,j'aime eau,old water,xiǎo shuǐ,mizu wa ōkii
1,sent_1353,w_103,C2,new house,1640,小房子,家です,casa aquí ahora,nouveau maison,new house,fángzi bùcuò,watashi no ie
1,sent_1354,w_104,C2,big big,1576,大大,大きいは大きい,nuevo grande,grand très bien,big big,wǒ de dà,anata no ookii
1,sent_1355,w_105,C2,happy very nice,1347,大高兴,私の嬉しい,pequeño feliz,heureux très bien,happy very nice,gāoxìng hěn měi,ureshii ga arimasu
1,sent_1356,w_106,C2,new book,1822,书不错,あなたの本,gran libro,votre livre,new book,xīn shū,hon desu
1,sent_1357,w_107,C2,study is good,1600,我的学习,勉強するがいい,estudiar es bueno,étudier très bien,study is good,xiǎo xuéxí,anata no benkyou suru
1,sent_1358,w_108,C2,beautiful is good,1111,新美丽,あなたの美しい,nuevo hermoso,votre beau,beautiful is good,xiǎo měilì,anata no utsukushii
1,sent_1359,w_109,C2,new important,807,重要在这里,重要があります,viejo importante,petit important,new important,zhòngyào hěn hǎo,juuyou desu
1,sent_1360,w_110,C2,your understand,1763,我的理解,理解するです,mi entender,vieux comprendre,your understand,xīn lǐjiě,rikai suru desu
1,sent_1361,w_111,C2,my environment,827,环境很好,環境は大きい,medio ambiente muy bien,environnement très bien,my environment,huánjìng zài zhèlǐ,kankyou wa furui
1,sent_1362,w_112,C2,old develop,989,小发展,発展するは古い,tu desarrollar,développer ici maintenant,old develop,fāzhǎn zài zhèlǐ,hatten suru wa atarashii
1,sent_1363,w_113,C2,I like society,1949,我喜欢社会,社会がいい,sociedad es bueno,nouveau société,I like society,shèhuì bùcuò,shakai ga arimasu
1,sent_1364,w_114,C2,I like culture,1782,新文化,私の文化,pequeño cultura,petit culture,I like culture,wénhuà zài zhèlǐ,bunka ga arimasu
1,sent_1365,w_115,C2,I like experience,968,小经验,経験を食べる,viejo experiencia,expérience ici maintenant,I like experience,xīn jīngyàn,keiken ga ii
1,sent_1366,w_116,C2,your significant,1976,重要的很美,私の重要な,nuevo significativo,nouveau significatif,your significant,dà zhòngyào de,juuyou na wa chiisai
1,sent_1367,w_117,C2,new analyze,1916,分析很好,分析するがあります,tu analizar,analyser est bon,new analyze,xiǎo fēnxī,anata no bunseki suru
1,sent_1368,w_118,C2,your complex,806,新复杂,複雑は新しい,pequeño complejo,complexe est bon,your complex,xiǎo fùzá,anata no fukuzatsu
1,sent_1369,w_119,C2,old influence,935,你的影响,あなたの影響する,influir aquí ahora,j'aime influencer,old influence,xiǎo yǐngxiǎng,eikyou suru wa atarashii
1,sent_1370,w_120,C2,demonstrate very nice,1060,小证明,実証するは大きい,demostrar es bueno,démontrer très bien,demonstrate very nice,nǐ de zhèngmíng,jisshou suru ga arimasu
1,sent_1371,w_121,C2,phenomenon here now,1518,新现象,現象は大きい,gran fenómeno,grand phénomène,phenomenon here now,xiànxiàng hěn hǎo,anata no genshou
1,sent_1372,w_122,C2,your comprehensive,1378,全面的很好,私の包括的,me gusta comprensivo,mon compréhensif,your comprehensive,quánmiàn de hěn měi,houkatsuteki wo taberu
1,sent_1373,w_123,C2,big fundamental,1705,基本的很美,あなたの基本的,fundamental muy bien,fondamental est bon,big fundamental,jīběn de zài zhèlǐ,kihonteki wo taberu
1,sent_1374,w_124,C2,constitute here now,1207,新构成,構成するを食べる,constituir es bueno,nouveau constituer,constitute here now,nǐ de gòuchéng,kousei suru wa atarashii
1,sent_1375,w_125,C2,paradigm is good,1283,新范式,パラダイムがあります,tu paradigma,nouveau paradigme,paradigm is good,fànshì hěn měi,paradaimu wo taberu
1,sent_1376,w_126,C2,eat here now,1071,吃很美,食べるを食べる,comer aquí ahora,manger très bien,eat here now,nǐ de chī,taberu wa furui
1,sent_1377,w_127,C2,old water,1486,我喜欢水,水は新しい,gran agua,eau très bien,old water,shuǐ hěn hǎo,mizu wa atarashii
1,sent_1378,w_128,C2,old house,1046,大房子,家があります,gran casa,mon maison,old house,xīn fángzi,ie wa ōkii
1,sent_1379,w_129,C2,big is good,862,我喜欢大,大きいです,gran grande,grand grand,big is good,xiǎo dà,ookii wo taberu
1,sent_1380,w_130,C2,my happy,1288,你的高兴,嬉しいがあります,gran feliz,heureux est bon,my happy,gāoxìng hěn hǎo,ureshii wa atarashii
1,sent_1381,w_131,C2,my book,1698,书很美,本を食べる,pequeño libro,livre ici maintenant,my book,shū zài zhèlǐ,hon ga arimasu
1,sent_1382,w_132,C2,study here now,1987,新学习,勉強するは新しい,estudiar muy bien,votre étudier,study here now,wǒ de xuéxí,benkyou suru desu
1,sent_1383,w_133,C2,old beautiful,1640,我的美丽,美しいは小さい,nuevo hermoso,j'aime beau,old beautiful,wǒ xǐhuān měilì,utsukushii wa furui
1,sent_1384,w_134,C2,new important,1048,大重要,重要です,viejo importante,grand important,new important,nǐ de zhòngyào,juuyou wa furui
1,sent_1385,w_135,C2,understand is good,1081,你的理解,理解するは小さい,entender aquí ahora,nouveau comprendre,understand is good,lǐjiě hěn měi,rikai suru wa chiisai
1,sent_1386,w_136,C2,I like environment,1432,新环境,あなたの環境,mi medio ambiente,environnement est bon,I like environment,wǒ de huánjìng,kankyou ga arimasu
1,sent_1387,w_137,C2,small develop,1092,发展很好,発展するは小さい,nuevo desarrollar,développer est bon,small develop,xīn fāzhǎn,hatten suru wa ōkii
